"type","question","options","answer"
"
单选题","
具有特殊性，只能从有限范围的供应商处采购的货物或者服
务，可以依照《政府采购法》采用( )方式采购。","A.单一来源采购
B.竞争性谈判
C.邀请招标
D.公开招标","
C"
,,,
"
单选题","
军事采购法规由( )另行制定","A.国务院
B.中央军事委员会
C.全国人大常委会
D.全国人民代表大会","
B"
"
单选题","任何单位或个人阻挠和限制供应商进入本地区或者本行业政
府采购市场的，责令限期改正；拒不改正的，由该单位、个
人的( )或者有关机关给予单位责任人或者个人处分。","A.纪委
B.公安部门
C.上级行政主管部门
D.政府采购监管部门","
C"
"
单选题","
三家供应商以联合体形式进行政府采购的，则必须( )具备
本法第二十二条规定的条件","A.一家
B.两家
C.三家
D.以上均不对","
C"
"
单选题","使用国际组织和外国政府贷款进行的政府采购，贷款方、资
金提供方与中方达成的协议对( )另有规定的，可以适用其
规定，但不得损害国家利益和社会公共利益。","A.采购的具体条件
B.采购项目
C.采购人
D.供应商","
A"
"
单选题","使用国际组织和外国政府贷款进行的政府采购，贷款方、资
金提供方与中方达成的协议对采购的具体条件另有规定的，
可以适用其规定，但不得损害( )。","A.贷款方利益
B.资金提供方利益
C.外国政府利益
D.国家利益和社会公共利益","
D"
"
单选题","
属于本单位有特殊要求的项目，经( )批准，可以自行采购
。","A.国务院
B.省级以上人民政府
C.省级人民政府
D.省级政府财政部门","
B"
"
单选题","
属于地方预算的政府采购项目的政府采购限额标准，由( )
确定并公布。","A.省级人民政府
B. 自治区人民政府授权
C.直辖市人民政府
D.以上均对","
D"
"
单选题","
属于中央预算的政府采购项目的政府采购限额标准，由( )
确定并公布。","A.国务院
B.省级以上人民政府
C.地市级以上人民政府
D.县市级以上人民政府","
A"
,,,
"
单选题","
我国政府采购实行( )相结合。","A.集中采购和分散采购
B.招标采购和询价采购
C.公开采购和限制采购
D.招标采购和谈判采购","
A"
"单选题","

下列关于《中华人民共和国政府采购法》的适用范围，理解
正确的是( )","A.从地域方面，划定在中华人民共和国境内
B.从主体方面，划定在各级国家机关、事业单位、团体组织及
国有企业
C.从行为方式方面，包括购买、租赁、委托、雇佣、捐赠等
D.从采购对象方面，仅包括依法制定的集中采购目录以内的货
物和服务","

A"
"
单选题","
下列哪个无权确定并公布属于地方预算的政府采购项目的政
府采购限额标准( )。","A.省级人民政府
B. 自治区人民政府授权
C.直辖市人民政府
D.市级(含)以下人民政府","
D"
"
单选题","
下列哪一个不可以依据《中华人民共和国政府采购法》相关
规定组成联合体参与政府采购投标活动。( )","A.福州师范大学和中国科学院福建物质结构研究所
B.甲公司和乙公司
C.甲公司和乙公司某营业部
D.甲公司和张某","
C"
"单选题","

下列哪一项情形不属于《政府采购法》第七十七条规定的恶
意串通。( )","A.供应商向采购人或采购代理机构询问采购文件中相关术语的
意思
B.供应商按照采购人或者采购代理机构的授意撤换、修改投标
文件或者响应文件
C.供应商之间协商报价、技术方案等投标文件或者响应文件的
实质性内容
D.属于同一集团、协会、商会等组织成员的供应商按照该组织
要求协同参加政府采购活动","

A"
"单选题","

下列哪一项情形不属于《政府采购法》第七十七条规定的恶
意串通。( )","A.供应商直接或者间接从采购人处获得采购文件
B.供应商之间事先约定由某一特定供应商中标、成交
C.供应商与采购人或者采购代理机构之间、供应商相互之间，
为谋求特定供应商中标、成交或者排斥其他供应商的其他串通
行为
D.供应商按照采购人或者采购代理机构的授意撤换、修改投标
文件或者响应文件","

A"
,,,
"
单选题","
下列哪一项政府采购需求应向社会征求意见( )","A.政府向社会公众提供的公共服务项目
B.技术复杂或者性质特殊的采购项目
C.不能确定详细规格或者具体要求的采购项目
D.政府负责建设的政府采购工程项目","
A"
"
单选题","
下列哪种情形适用《政府采购法》( )","A.因严重自然灾害所实施的紧急采购
B.涉及国家安全和秘密的采购
C.因不可抗力事件所实施的紧急采购
D.使用国际组织和外国政府贷款进行的政府采购","
D"
"
单选题","
下面哪一个不可以作为政府采购供应商( )","A.行政机关
B.科研院所
C.高校
D.企业","
A"
"
单选题","
下面哪一个可以作为政府采购供应商( )","A.福州市知识产权局
B.福州市科学技术局
C.福州市金融监督管理局
D.福州大学","
D"
"
单选题","
下面哪一项不属于《中华人民共和国政府采购法》的立法目
的( )","A.维护国家利益
B.维护社会公共利益
C.保护政府采购当事人的合法利益
D.维护个人利益","
D"
"
单选题","
下面哪一项不属于《中华人民共和国政府采购法》的立法目
的( )","A.维护国家利益和社会公共利益
B.保护政府采购当事人的合法利益
C.保护民族产业
D.促进廉政建设","
C"
"
单选题","
下面哪一项不属于《中华人民共和国政府采购法》的立法目
的( )","A.为了规范政府采购行为
B.提高政府采购资金的使用效益
C.维护国家利益和社会公共利益
D.保护国有企业利益","
D"
,,,
"
单选题","


下面哪一项不属于对供应商的差别待遇或者歧视待遇：( )","A.某北京高校公开招标采购执行期为3年的物业管理服务，设
定的资格条件要求投标的供应商具有在京从事高校物业管理经
验
B.某医院公开招标采购执行期为3年的物业管理服务，设定的
资格条件要求投标的供应商提供类似医疗机构物业管理服务的
业绩
C.某单位采购一批IT设备，设定的资格条件要求供应商具备系
统集成一级资质
D.某单位采购电梯，设定的资格条件要求必须是国有企业才能
参加采购活动","


B"
"
单选题","
下面哪一项不属于政府采购应当采购本国货物、工程和服务
的除外情形( )。","A.需要采购的货物、工程或者服务在中国境内无法获取或者无
法以合理的商业条件获取的
B.为在中国境外使用而进行采购的
C.其他法律、行政法规另有规定的
D.必须使用外汇结算的","
D"
"
单选题","
依照《中华人民共和国政府采购法》第七十七条第一款的规
定，以下情形中不需要追究供应商法律责任的是( )。","A.与采购人协商将政府采购合同分包
B.未按照采购文件确定的事项签订政府采购合同
C.将政府采购合同转包
D.擅自变更、中止或者终止政府采购合同","
A"
"单选题","
依照《中华人民共和国政府采购法》第七十七条第一款的规
定，以下情形中不需要追究供应商法律责任的是( )。","A.中标或者成交后无正当理由拒不与采购人签订政府采购合同
B.未按照采购文件确定的事项签订政府采购合同
C.将政府采购合同转包
D.与采购人协商将政府采购合同分包","

D"
"
单选题","
以下不属于政府采购所应实现之国家的经济和社会发展政策
目标的是( )","A.保护环境
B.扶持不发达地区和少数民族地区
C.促进中小企业发展等
D.宏观调控","
D"
"
单选题","
以下哪一个情形不属于《中华人民共和国政府采购法》第二
十二条第一款第五项重大违法记录( )","A.公司采取假报或虚报资格等手段骗取政府采购合同等与经营
活动有关的行为而受到刑事处罚
B.公司的高级管理人员个人因贪污贿赂受到刑事处罚
C.公司因违反环保相关规定被有关部门责令停产停业
D.公司因销售假冒产品被有关部门吊销营业执照","
B"
,,,
"

单选题","



以下哪一项属于以化整为零方式规避公开招标的情形( )","A.某单位年初部门预算编列采购一批服装，预算金额500万
元，公开招标数额标准为100万元，根据具体情况，分两次采
用公开招标采购方式实施采购
B.某单位年初部门预算编列采购一批计算机、打印机，预算金
额100万元，公开招标数额标准为100万元，实施采购过程中，
对计算机、打印机分别实施询价采购方式采购
C.某单位年初部门预算编列采购计算机100台，预算金额50万
元，尚未实施采购，由于工作需要，追加采购计算机100台，
预算金额50万元。公开招标数额标准为100万元，实施采购过
程中，分两次对计算机分别实施询价采购方式采购
D.某单位年初部门预算编列采购计算机100台，预算金额50万
元，采用询价采购方式完成采购后，由于工作需要，调整预算
后追加项目采购预算50万元，并再次采用询价采购方式采购了
计算机100台，公开招标数额标准为100万元","



C"
"单选题","

以下情形中，不属于《中华人民共和国政府采购法》第七十
七条第一款规定的“供应商之间恶意串通”情形的是( )。","A.供应商之间协商报价、技术方案等投标文件或者响应文件的
实质性内容
B.供应商直接或者间接从采购人或者采购代理机构处获得其他
供应商的相关情况
C.供应商之间事先约定由某一特定供应商中标、成交
D.供应商之间商定部分供应商放弃参加政府采购活动或者放弃
中标、成交","

B"
"
单选题","
有下列情形，政府采购可以不采购本国货物、工程和服务。
( )","A.需要采购的货物、工程或者服务在中国境内无法获取或者无
法以合理的商业条件获取的；
B.为在中国境外使用而进行采购的
C.其他法律、行政法规另有规定的
D.以上均对","
D"
"
单选题","
招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的，可以依照《政府采购法》采用( )方式采购。","A.单一来源采购
B.竞争性谈判
C.邀请招标
D.公开招标","
B"
"
单选题","政府采购( ),采用招标方式采购的，适用《中华人民共和国
招标投标法》及其实施条例；采用其他方式采购的，适用政
府采购法及本条例。","A.工程
B.工程建设有关的货物
C.工程建设有关的服务
D.以上均是","
D"
,,,
"
单选题","
政府采购当事人是指在政府采购活动中享有权利和承担义务
的各类主体，包括( )。","A.社会各界
B.采购人和供应商
C.政府采购监督管理部门、采购单位、供应商
D.采购人、供应商和采购代理机构等","
D"
"
单选题","
政府采购当事人是指在政府采购活动中享有权利和承担义务
的各类主体，不包括( )。","A.采购人
B.供应商
C.采购代理机构
D.财政部门","
D"
"
单选题","
政府采购当事人违反《政府采购法》《政府采购法实施条例
》规定，( ),并应依照有关民事法律规定承担民事责任。","A.给他人造成损失的
B.给集体造成损失的
C.给单位造成损失的
D.给国家造成损失的","
A"
"
单选题","
政府采购当事人违反《政府采购法》《政府采购法实施条例
》规定，给他人造成损失的，依法承担( )。","A.刑事责任
B.行政责任
C.民事责任
D.侵权责任","
C"
"
单选题","
政府采购的信息应当在( )指定的媒体上及时向社会公开发
布，但涉及商业秘密的除外","A.政府采购监督管理部门
B.国家发展与改革委员会
C.国务院办公厅
D.国务院","
A"
"
单选题","
政府采购的信息应当在政府采购监督管理部门指定的媒体上
及时向社会公开发布，但涉及( )的除外。","A.企业信息
B.采购人信息
C.商业秘密
D.以上均不对","
C"
"
单选题","政府采购工程以及与工程建设有关的货物、服务，采用招标
方式采购的，适用《中华人民共和国招标投标法》及其实施
条例；采用( )采购的，适用政府采购法及本条例。","A.竞争性谈判
B.单一来源采购
C.竞争性磋商
D.以上均是","
D"
,,,
"单选题","

政府采购监督管理部门( )。","
A.既要设置集中采购机构，也要参与政府采购项目的采购活动
B.不得设置集中采购机构，但可以参与政府采购项目的采购活
动
C.不得设置集中采购机构，不得参与政府采购项目的采购活动
D.可以设置集中采购机构，但不得参与政府采购项目的采购活
动","

C"
"
单选题","政府采购监督管理部门的工作人员在实施监督检查中违反本
法规定滥用职权，玩忽职守，徇私舞弊的，依法给予( );构
成犯罪的，依法追究刑事责任。","A.罚款
B.纪律处分
C.行政处罚
D.行政处分","
D"
"
单选题","
政府采购监督管理部门可以对( )设置不平等条款。","A.民营企业
B.集体企业
C.外资企业
D.以上均不可以","
D"
"
单选题","
政府采购监督管理部门可以根据供应商的( )实施差别待遇
或者歧视待遇","A.供应商的所有制形式
B.供应商的组织形式
C.供应商的股权结构
D.以上均不可以","
D"
"单选题","

政府采购项目属性根据( )原则确定。","A.按照采购项目所占比例确定
B.一律按照财政部制定的《政府采购品目分类目录》确定采购
项目属性
C.按照《政府采购品目分类目录》无法确定的，按照有利于采
购项目实施的原则确定
D.在招标文件中规定采购项目属性","

C"
"
单选题","
政府采购项目信息应当在( )指定的媒体上发布。","A.省级以上人民政府财政部门
B.县级以上人民政府财政部门
C.市级以上人民政府财政部门
D.以上均不对","
A"
,,,
"
单选题","
政府采购应当严格按照批准的( )执行。","A.计划
B.预算
C.项目
D.资金","
B"
"
单选题","
只能从唯一供应商处采购的，可以依照《政府采购法》采用
( )方式采购。","A.单一来源采购
B.竞争性谈判
C.邀请招标
D.公开招标","
A"
"
单选题","
中标、成交通知书对( )和中标、成交供应商均具有法律效
力。","A.采购人
B.供应商
C.采购代理机构
D.以上均不对","
A"
"
单选题","
中标、成交通知书发出后，( )改变中标、成交结果的，应
当依法承担法律责任。","A.采购人
B.供应商
C.采购代理机构
D.以上均不对","
A"
"
单选题","
中标、成交通知书发出后，中标、成交( )放弃中标、成交
项目的，应当依法承担法律","A.采购人
B.供应商
C.采购代理机构
D.以上均不对","
B"
"
多选题","
( )不得采用任何方式，阻挠和限制供应商自由进入本地区
和本行业的政府采购市场。","A.任何单位
B.个人
C.财政部门
D.政府部门","
AB"
"多选题","

( )的货物或者服务，可以依照本法采用竞争性谈判方式采
购。","A.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的
B.技术复杂或者性质特殊，不能确定详细规格或者具体要求的
C.采用招标所需时间不能满足用户紧急需要的
D.不能事先计算出价格总额的","

ABCD"
,,,
"多选题","

( )的货物或者服务，可以依照本法采用竞争性谈判方式采
购。","
A.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的
B.技术复杂或者性质特殊，不能确定详细规格或者具体要求的
C.采用招标所需时间不能满足用户紧急需要的
D.具有特殊性，只能从有限范围的供应商处采购的","

ABC"
"多选题","

( )的货物或者服务，可以依照本法采用竞争性谈判方式采
购。","
A.采用公开招标方式的费用占政府采购项目总价值的比例过大
的
B.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的
C.技术复杂或者性质特殊，不能确定详细规格或者具体要求的
D.采用招标所需时间不能满足用户紧急需要的","

BCD"
"多选题","

( )的货物或者服务，可以依照本法采用竞争性谈判方式采
购。","A.具有特殊性，只能从有限范围的供应商处采购的
B.采用公开招标方式的费用占政府采购项目总价值的比例过大
的
C.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的
D.技术复杂或者性质特殊，不能确定详细规格或者具体要求的","

CD"
"多选题","
( )的货物或者服务，可以依照本法采用竞争性谈判方式采
购。","A.采用招标所需时间不能满足用户紧急需要的
B.不能事先计算出价格总额的
C.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的
D.采用公开招标方式的费用占政府采购项目总价值的比例过大
的","

ABC"
"
多选题","
( )对投标供应商进行资格预审的。","A.采购人
B.采购代理机构
C.本级政府
D.财政部门","
AB"
,,,
"
多选题","
( )对政府采购活动中的违法行为，有权控告和检举，有关
部门、机关应当依照各自职责及时处理。","A.人大代表
B.政协委员
C.任何单位
D.任何个人","
CD"
"
多选题","
( )供应商放弃中标、成交项目的，应当依法承担法律责任
。","A.中标
B.成交
C.投标
D.以上均不对","
AB"
"
多选题","
( )通知书对中标、成交供应商具有法律效力。","A.中标
B.成交
C.采购代理机构通知
D.以上均不对","
AB"
"
多选题","( )阻挠和限制供应商进入本地区或者本行业政府采购市场
的，责令限期改正；拒不改正的，由该单位、个人的上级行
政主管部门或者有关机关给予单位责任人或者个人处分。","A.任何单位
B.个人
C.财政部门
D.以上均不对","
AB"
"
多选题","
《政府采购法》所称工程，是指建设工程，包括建筑物和构
筑物的( )和修缮等。","A.新建
B.扩建
C.装修
D.拆除","
ABCD"
"
多选题","
《政府采购法》所称与工程建设有关的服务，是指为完成工
程所需的( )等服务等。","A.勘察
B.设计
C.监理
D.以上均不对","
ABC"
"
多选题","《政府采购法》所称与工程建设有关的货物，是指构成工程
不可分割的组成部分，且为实现工程基本功能所必需的( )
等。","A.设备
B.材料
C.办公用品
D.交通工具","
AB"
"
多选题","
《中华人民共和国政府采购法》第二十二条第一款第五项所
称重大违法记录，包括( )","A.因违法经营受到刑事处罚
B.责令停产停业
C.吊销许可证
D.罚款200元","
ABC"
,,,
"
多选题","
《中华人民共和国政府采购法实施条例》所规范的“服务”
包括( )。","A.公务员向政府提供的服务
B.政府向社会公众提供的公共服务
C.政府向公务员提供的服务
D.政府自身需要的服务","
BD"
"
多选题","
采购的( ),可以依照本法采用询价方式采购。","A.货物规格
B.标准统一
C.现货货源充足且价格变化幅度小的政府采购项目
D.以上均不对","
ABC"
"多选题","

采购活动记录至少应当包括( )等内容。","
A.采购项目类别、名称
B.采购项目预算、资金构成和合同价格
C.采购方式，采用公开招标以外的采购方式的，应当载明原因
D.邀请和选择供应商的条件及原因","

ABCD"
"多选题","

采购活动记录至少应当包括( )等内容。","A.采购项目预算、资金构成和合同价格
B.采购方式，采用公开招标以外的采购方式的，应当载明原因
C.邀请和选择供应商的条件及原因
D.评标标准及确定中标人的原因","

ABCD"
"多选题","

采购活动记录至少应当包括( )等内容。","A.采购方式，采用公开招标以外的采购方式的，应当载明原因
B.邀请和选择供应商的条件及原因
C.评标标准及确定中标人的原因
D.废标的原因","

ABCD"
"
多选题","
采购活动记录至少应当包括( )等内容。","A.邀请和选择供应商的条件及原因
B.评标标准及确定中标人的原因
C.废标的原因
D.采用招标以外采购方式的相应记载","
ABCD"
"
多选题","
采购文件包括( )等文件。","A.采购活动记录
B.采购预算
C.招标文件
D.投标文件","
ABCD"
,,,
"
多选题","
采购文件包括( )等文件。","A.采购预算
B.招标文件
C.投标文件
D.评标标准","
ABCD"
"
多选题","
采购文件包括( )等文件。","A.招标文件
B.投标文件
C.评标标准
D.评估报告","
ABCD"
"
多选题","
采购文件包括( )等文件。","A.评标标准
B.评估报告
C.定标文件
D.合同文本","
ABCD"
"
多选题","
采购文件包括( )等文件。","A.定标文件
B.合同文本
C.验收证明
D.质疑答复","
ABCD"
"
多选题","
采购文件包括( )等文件。","A.合同文本
B.验收证明
C.质疑答复
D.投诉处理决定","
ABCD"
"
多选题","除单一来源采购项目外，为采购项目提供整体设计、规范编
制或者项目管理、监理、检测等服务的供应商，不得再参加
该采购项目的其他采购活动。( )","A.整体设计
B.规范编制
C.项目管理
D.以上均不对","
ABC"
"
多选题","废标后，除采购任务取消情形外，应当重新组织招标；需要
采取其他方式采购的，应当在采购活动开始前获得( )以上
人民政府采购监督管理部门或者政府有关部门批准。","A.设区的市
B. 自治州
C. 自治县
D.以上均不对","
AB"
"
多选题","
供应商不得以向( )询价小组的组成人员行贿或者采取其他
不正当手段谋取中标或者成交。","A.采购人
B.采购代理机构
C.评标委员会的组成人员
D.竞争性谈判小组的组成人员","
ABCD"
,,,
"
多选题","
供应商参加政府采购活动应当具备的条件包含有( )","A.具有独立承担民事责任的能力
B.具有良好的商业信誉和健全的财务会计制度
C.具有履行合同所必需的设备和专业技术能力
D.有依法缴纳税收和社会保障资金的良好记录","
ABCD"
"
多选题","
供应商提供假冒伪劣产品的，不能够依照《政府采购法》(
)第一款的规定追究法律责任。","A.第七十一条
B.第七十二条
C.第七十七条
D.第七十八条","
ABD"
"
多选题","供应商向评标委员会、竞争性谈判小组或者询价小组成员行
贿或者提供其他不正当利益，不能够依照《政府采购法》(
)第一款的规定追究法律责任。","A.第七十一条
B.第七十二条
C.第七十七条
D.第七十八条","
ABD"
"多选题","

供应商有下列情形之一的，属于供应商之间恶意串通，依照
政府采购法第七十七条第一款的规定追究法律责任：( )","A.供应商之间协商报价、技术方案等投标文件或者响应文件的
实质性内容
B.属于同一集团、协会、商会等组织成员的供应商按照该组织
要求协同参加政府采购活动
C.供应商之间事先约定由某一特定供应商中标、成交
D.供应商之间商定部分供应商放弃参加政府采购活动或者放弃
中标、成交","

ABCD"
"多选题","
供应商有下列情形之一的，依照政府采购法第七十七条第一
款的规定追究法律责任：( )","A.中标或者成交后无正当理由拒不与采购人签订政府采购合同
B.未按照采购文件确定的事项签订政府采购合同
C.将政府采购合同转包
D.与采购人协商将政府采购合同分包","

ABC"
"
多选题","供应商在政府采购活动中拒绝有关部门监督检查或者提供虚
假情况的，处以采购金额( )以上( )以下的罚款，列入不良
行为记录名单，在一至三年内禁止参加政府采购活动，有违
法所得的，并处没收违法所得，情节严重的，由工商行政管
理机关吊销营业执照。","A.千分之五
B.千分之十
C.千分之三
D.千分之二十","
AB"
,,,
"
多选题","供应商在政府采购活动中拒绝有关部门监督检查或者提供虚
假情况的，处以采购金额千分之五以上千分之十以下的罚
款，列入不良行为记录名单，在( )至( )年内禁止参加政府
采购活动，有违法所得的，并处没收违法所得，情节严重
的，由工商行政管理机关吊销营业执照。","A.—
B.三
C.二
D.五","
AB"
"
多选题","采购人在采购过程中接受贿赂或者获取其他不正当利益的，
影响中标、成交结果或者可能影响中标、成交结果的，还未
确定中标、成交供应商的，不能采取下列哪个措施。( )","A.终止采购活动
B.中止采购活动
C.暂停采购活动
D.暂停开标","
BCD"
"
多选题","
关于财政性资金，下列说法正确的有( )。","A.财政性资金是指纳入预算管理的资金
B.财政性资金是指以税收为主体的财政收入
C.以财政性资金作为还款来源的借贷资金视同财政性资金
D.财政性资金是指纳入财政管理的资金","
AC"
"
多选题","


关于电子化政府采购，以下哪些说法是正确的：( )","A.电子采购有利于促进采购的公开、公平、公正和信息透明，
也有利于提高政府采购效率，降低采购人和供应商成本
B.各地可结合本地实际，制定本地区的政府采购电子交易平台
建设标准，尽快建立起政府采购管理交易系统，实现政府采购
业务的全流程、全电子化操作
C.按照财政部的规划，全国政府采购管理交易系统是要建成中
央与地方系统统一集中运行、全国基础数据统一集中共享的大
型网络化信息管理系统
D.财政部规划的全国政府采购管理交易系统建设的主要内容是
一个标准化体系、两个业务处理平台、四个共享基础数据库、
八个主要子系统","


AD"
"多选题","

关于集中采购目录的确定和公布，下列说法正确的有( )。","A.属于中央预算的政府采购项目，其集中采购目录由国务院确
定并公布
B.属于中央预算的政府采购项目，其集中采购目录由国务院授
权的机构确定并公布
C.属于地方预算的政府采购项目，其集中采购目录由国务院授
权的机构确定并公布
D.属于地方预算的政府采购项目，其集中采购目录由省、自治
区、直辖市人民政府或者其授权的机构确定并公布","

AD"
,,,
"多选题","

关于政府采购项目资金支付，下列说法正确的是：( )","A.采购人应当按照政府采购合同规定，及时向中标或者成交供
应商支付采购资金
B.采购人对中标或者成交供应商不满意的，可以拖延支付或者
拒付采购资金
C.政府采购项目资金支付程序，按照国家有关财政资金支付管
理的规定执行
D.采购人不按照政府采购合同规定及时向中标或者成交供应商
支付采购资金的，应当根据政府采购合同规定承担相应的违约
责任","

ACD"
"多选题","

关于政府采购验收正确的做法是：( )","A.验收由采购人或其委托的单位负责组织
B.大型或者复杂的项目，可邀请国家认可的质量检测机构参加
验收
C.技术标准统一的货物合同可以采用点数和目测方式简化验收
程序
D.验收后应当出具验收书，验收方成员应当在验收书上签字，
并承担相应的法律责任","

AD"
"
多选题","


关于政府采购政策功能，下列说法正确的是：( )","A.部门预算编制部门，在满足机构自身运转和提供公共服务基
本需求的前提下，应当预留本部门年度政府采购项目预算总额
的30%以上，专门面向中小企业采购
B.政府采购鼓励大中型企业与小微企业组成联合体，共同参加
非专门面向中小企业的政府采购活动，联合体协议中约定小型
、微型企业的协议合同金额占到联合体协议合同金额30%以上
的，可给予联合体2%-4%的价格扣除
C.政府采购活动中，监狱企业视同小微企业，各地区、各部门
应预留采购项目预算总额30%以上的预算，专门面向监狱企业
采购
D.政府采购属于节能清单和环境标志清单中的产品时，在技术
、服务等指标同等条件下，应当优先采购节能清单和环境标志
清单所列的节能和环境标志产品","


AD"
,,,
"多选题","

国家机关、事业单位和团体组织的采购项目既使用财政性资
金又使用非财政性资金时，下列说法正确的有( )。","A.使用财政性资金采购的部分，适用政府采购法及其实施条例
B.使用非财政性资金采购的部分，不适用政府采购法及其实施
条例
C.使用非财政性资金采购的部分，应参照适用政府采购法及其
实施条例
D.财政性资金与非财政性资金无法分割采购的，统一适用政府
采购法及其实施条例","

AD"
"
多选题","
集中采购目录包括( )。","A.集中采购机构项目
B.部门集中采购项目
C.采购代理机构项目
D.单位集中采购项目","
AB"
"
多选题","
可以组成联合体以一个供应商的身份共同参加政府采购的包
括( )。","A.两个以上的自然人
B.两个以上的法人
C.两个以上的其他组织
D.一个自然人和一个法人","
ABCD"
"
多选题","
可以组成联合体以一个供应商的身份共同参加政府采购的包
括( )。","A.一个自然人和一个法人
B.一个自然人和一个其他组织
C.两个以上的其他组织
D.两个自然人","
ABCD"
"
多选题","
可以组成联合体以一个供应商的身份共同参加政府采购的包
括( )。","A.一个其他组织和一个法人
B.一个自然人和一个其他组织
C.一个法人和一个其他组织
D.两个自然人","
ABCD"
"
多选题","
哪些不应当作为政府采购的主要采购方式。( )","A.公开招标
B.邀请招标
C.竞争性谈判
D.单一来源采购","
BCD"
"
多选题","
哪些不应当作为政府采购的主要采购方式。( )","A.单一来源采购
B.竞争性谈判
C.邀请招标
D.公开招标","
ABC"
,,,
"
多选题","
哪些不应当作为政府采购的主要采购方式。( )","A.询价
B.单一来源采购
C.公开招标
D.邀请招标","
ABD"
"
多选题","
哪些情形下采购需求可以不向社会征求意见( )","A.政府向社会公众提供的公共服务项目
B.技术复杂或者性质特殊的采购项目
C.不能确定详细规格或者具体要求的采购项目
D.政府负责建设的政府采购工程项目","
BCD"
"
多选题","使用国际组织和外国政府贷款进行的政府采购，( )与中方
达成的协议对采购的具体条件另有规定的，可以适用其规
定，但不得损害国家利益和社会公共利益。","A.贷款方
B.资金提供方
C.金融机构
D.以上均不对","
AB"
"
多选题","使用国际组织和外国政府贷款进行的政府采购，贷款方、资
金提供方与中方达成的协议对采购的具体条件另有规定的，
可以适用其规定，但不得损害( )。","A.贷款方利益
B.资金提供方利益
C.国家利益
D.社会公共利益","
CD"
"
多选题","
属于( )有特殊要求的项目，应当实行部门集中采购。","A.本部门
B.本系统
C.本单位
D.以上均不对","
AB"
"
多选题","
属于地方预算的政府采购项目，其集中采购目录由( )或者
其授权的机构确定并公布。","A.省人民政府
B. 自治区人民政府
C.直辖市人民政府
D.以上均不对","
ABC"
"多选题","

下列关于政府采购监督管理部门表述错误的是( )。","
A.既要设置集中采购机构，也要参与政府采购项目的采购活动
B.不得设置集中采购机构，但可以参与政府采购项目的采购活
动
C.不得设置集中采购机构，不得参与政府采购项目的采购活动
D.可以设置集中采购机构，但不得参与政府采购项目的采购活
动","

ABD"
,,,
"
多选题","
下列哪个单位无权对参与政府采购活动的国家机关、国家公
务员和国家行政机关任命的其他人员实施监察。( )","A.监察机关
B.公安机关
C.政府采购监督管理部门
D.行政机关","
BCD"
"
多选题","
下列哪个单位无权对政府采购进行审计监督。( )","A.司法机关
B.审计机关
C.公安机关
D.行政机关","
ACD"
"
多选题","
下列哪些可以依据《中华人民共和国政府采购法》相关规定
组成联合体参与政府采购投标活动。( )","A.福州师范大学和中国科学院福建物质结构研究所
B.甲公司和乙公司
C.甲公司和乙公司某营业部
D.甲公司和张某","
ABD"
"多选题","

下列哪些情形的货物或者服务，可以依照本法采用邀请招标
方式采购 。  ( )","A.具有特殊性，只能从有限范围的供应商处采购的
B.采用公开招标方式的费用占政府采购项目总价值的比例过大
的
C.招标后没有供应商投标或者没有合格标的或者重新招标未能
成立的
D.技术复杂或者性质特殊，不能确定详细规格或者具体要求的","

AB"
"
多选题","
下列哪些情形的货物或者服务，可以依照本法采用邀请招标
方式采购 。  ( )","A.采用招标所需时间不能满足用户紧急需要的
B.不能事先计算出价格总额的
C.具有特殊性，只能从有限范围的供应商处采购的
D.采用公开招标方式的费用占政府采购项目总价值的比例过大
的","
CD"
"多选题","

下列哪些说法不正确( )","A.在政府采购项目中，可以对投标人的公司性质设置具体规定
B.通过入围方式设置备选库、名录库、资格库，有利于政府采
购规范化管理
C.投标人投标的，应当进行登记、注册，或按要求设立分支机
构
D.为了确保政府采购项目顺利实施，应当对投标人的经营规模
设置具体要求","

ABCD"
,,,
"多选题","

下列哪些行为符合《政府采购法》规定( )","A.政府采购法所称采购人，是指各级国家机关、企事业单位和
团体组织
B.政府采购法所称的财政性资金是指纳入预算管理的资金，以
财政性资金作为还款来源的借贷资金，视同财政性资金
C.集中采购目录以内的或者采购限额标准以上的货物属于政府
采购的范畴
D.我国政府采购实行集中采购与分散采购相结合","

BCD"
"
多选题","
下列哪些行为适用于《政府采购法》( )","A.某公立医院使用预算管理资金，采购临床需要的麻醉机
B.公开招标采购某市政工程建设所需的大型挖掘机
C.竞争性磋商方式采购某市政工程所需的车辆
D.单一来源方式采购某市政工程建设环境服务","
ACD"
"多选题","

下列哪一项情形属于《政府采购法》第七十七条规定的恶意
串通。( )","A.供应商向采购人或采购代理机构询问采购文件中相关术语的
意思
B.供应商按照采购人或者采购代理机构的授意撤换、修改投标
文件或者响应文件
C.供应商之间协商报价、技术方案等投标文件或者响应文件的
实质性内容
D.属于同一集团、协会、商会等组织成员的供应商按照该组织
要求协同参加政府采购活动","

BCD"
